time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/loss,rollout/ep_rew_mean,train/explained_variance,train/approx_kl,train/policy_gradient_loss,rollout/ep_len_mean,train/clip_range,train/entropy_loss,train/learning_rate,train/clip_fraction,train/n_updates,train/std
67584,132,42,1585,119.78081521987914,46.52166748046875,-58.63311544117647,0.2764843702316284,0.0025616204,-0.005668424954637885,981.0882352941177,0.2,-4.21107372045517,0.0001,0.00703125,1310,0.9848865866661072
68096,133,42,1599,0.011954141814203467,-0.01604931242763996,-58.73968471014492,-0.5991643667221069,0.0052080746,-0.0026763850008137526,981.3623188405797,0.2,-4.207435786724091,0.0001,0.0341796875,1320,0.9820911288261414
68608,134,42,1611,1.8357837975025177,0.8460519909858704,-58.73968471014492,0.6448029279708862,0.0010650121,-0.0016674117767252028,981.3623188405797,0.2,-4.20123645067215,0.0001,0.0,1330,0.9816101789474487
69120,135,42,1624,3.521752679347992,1.6618266105651855,-60.04097542857142,0.34484565258026123,0.002919906,-0.003847039444372058,981.5428571428571,0.2,-4.201386296749115,0.0001,0.0015625,1340,0.9818086624145508
69632,136,42,1637,142.71728763580322,51.20491409301758,-60.04097542857142,-0.3794656991958618,0.005156141,-0.00660429890267551,981.5428571428571,0.2,-4.201662206649781,0.0001,0.0248046875,1350,0.981804609298706
70144,137,42,1650,4.179911029338837,2.083162784576416,-59.57678328169013,0.6245651841163635,0.0054395953,-0.002654525055550039,981.8028169014085,0.2,-4.2014165878295895,0.0001,0.0162109375,1360,0.9816297888755798
70656,138,42,1666,2.0751462429761887,0.6638639569282532,-59.57678328169013,0.7366708815097809,0.00055495906,-0.0011760257417336105,981.8028169014085,0.2,-4.200881767272949,0.0001,0.001171875,1370,0.9814571142196655
71168,139,42,1679,0.5508220992982388,0.3623453676700592,-59.31265352777777,0.8380130678415298,0.0015212802,-0.00106661356985569,982.0555555555555,0.2,-4.200273191928863,0.0001,0.000390625,1380,0.9812604784965515
71680,140,42,1691,0.44222574308514595,0.12355859577655792,-59.31265352777777,0.9427091479301453,0.004832625,-0.002821071108337492,982.0555555555555,0.2,-4.200683617591858,0.0001,0.0259765625,1390,0.981839120388031
72192,141,42,1702,0.3998952617868781,0.08645007014274597,-59.437426123287665,0.8672590851783752,0.0006019003,-0.0005772543838247657,982.3013698630137,0.2,-4.201633763313294,0.0001,0.0,1400,0.9816104769706726
72704,142,42,1714,1.0674456119537354,0.34010761976242065,-59.437426123287665,0.8590474426746368,0.0003513659,-0.0003613555454649031,982.3013698630137,0.2,-4.200564467906952,0.0001,0.0,1410,0.9812806844711304
73216,143,42,1725,1.6135822772979735,0.7062839269638062,-59.276526635135134,0.548161119222641,0.0003876564,-0.0014348394004628062,982.5405405405405,0.2,-4.199584949016571,0.0001,0.0,1420,0.9809737205505371
73728,144,42,1735,1.0282284408807754,0.4395259618759155,-59.280290599999994,0.8729093968868256,0.008963284,-0.004602471669204533,982.7733333333333,0.2,-4.198689484596253,0.0001,0.034765625,1430,0.9807329177856445
74240,145,42,1747,0.3255058292299509,0.04505951330065727,-59.280290599999994,0.9389945901930332,0.012788247,-0.006742543750442564,982.7733333333333,0.2,-4.198043477535248,0.0001,0.1041015625,1440,0.9801771640777588
74752,146,42,1759,3.9929263055324555,1.5631420612335205,-58.976210631578944,0.7191983163356781,0.0007898996,-0.0012499866890721024,983.0,0.2,-4.19631450176239,0.0001,0.0,1450,0.9800604581832886
75264,147,42,1771,1.0868987038731575,0.47792309522628784,-58.976210631578944,0.910056360065937,0.0031834466,-0.004243367502931505,983.0,0.2,-4.196702003479004,0.0001,0.0021484375,1460,0.9803565740585327
75776,148,42,1783,1.7933711186051369,0.5658466219902039,-59.279128480519475,-1.38167405128479,0.0011877592,-0.0012903466587886215,983.2207792207793,0.2,-4.197261834144593,0.0001,0.0,1470,0.9804000854492188
76288,149,42,1798,1.3773405466228723,0.12165934592485428,-59.279128480519475,0.7151184380054474,0.0013569378,-0.0022819913225248455,983.2207792207793,0.2,-4.1980063080787655,0.0001,0.0,1480,0.9808822870254517
76800,150,42,1809,0.42506142519414425,0.19549256563186646,-59.430179307692306,0.001712799072265625,0.0023847758,-0.0002146180486306548,983.4358974358975,0.2,-4.199827611446381,0.0001,0.001171875,1490,0.9816381931304932
77312,151,42,1821,0.27809127867221833,0.1479293704032898,-60.40230196202532,0.9291581362485886,0.0069467984,-0.0020413567777723073,978.0759493670886,0.2,-4.2013448715209964,0.0001,0.0232421875,1500,0.981696367263794
77824,152,42,1834,127.32895135879517,72.48641967773438,-60.40230196202532,-0.052437424659729004,0.003511529,-0.008250332670286298,978.0759493670886,0.2,-4.20112624168396,0.0001,0.020703125,1510,0.981601357460022
78336,153,42,1846,16.97616856098175,8.157007217407227,-59.8245119875,0.41322582960128784,0.0002853258,-0.000560737238265574,978.35,0.2,-4.200824499130249,0.0001,0.0,1520,0.981491208076477
78848,154,42,1860,0.3980364307761192,0.0767805352807045,-59.8245119875,0.8764331787824631,0.0076280707,-0.0033756754826754333,978.35,0.2,-4.200892782211303,0.0001,0.0181640625,1530,0.9816759824752808
79360,155,42,1874,0.08437921395525336,0.019426949322223663,-60.06940711111112,-5.019440650939941,0.012269281,-0.004091907036490738,978.6172839506173,0.2,-4.205057430267334,0.0001,0.0791015625,1540,0.9847629070281982
79872,156,42,1887,0.20834239106625319,0.045855697244405746,-60.06940711111112,0.9025563970208168,0.011122491,-0.003974617703352124,978.6172839506173,0.2,-4.212031674385071,0.0001,0.044921875,1550,0.9851986169815063
80384,157,42,1900,1.9772072181105613,0.6971444487571716,-60.26513876829269,-0.8874324560165405,0.0028348495,-0.001273424900136888,978.8780487804878,0.2,-4.211847233772278,0.0001,0.0015625,1560,0.9852043390274048
80896,158,42,1912,0.30916197709739207,0.07947085797786713,-60.26513876829269,0.7786749750375748,0.0024820995,-0.0016845174366608262,978.8780487804878,0.2,-4.213871574401855,0.0001,0.0017578125,1570,0.9868931174278259
81408,159,42,1926,0.6205804470926524,0.20683938264846802,-60.35935524096385,-0.07248640060424805,0.0045184204,-0.0068526699673384425,979.1325301204819,0.2,-4.221503400802613,0.0001,0.05078125,1580,0.9894685745239258
81920,160,42,1937,2.05643020644784,0.369737833738327,-60.35935524096385,0.1655881404876709,0.0018552534,-0.0007812615018337965,979.1325301204819,0.2,-4.226311039924622,0.0001,0.00078125,1590,0.9901348948478699
82432,161,42,1951,0.041016559861600396,0.008630173280835152,-60.44023535714285,-2.8568432331085205,0.010175444,-0.007282477966509759,979.3809523809524,0.2,-4.228957605361939,0.0001,0.119921875,1600,0.9916970133781433
82944,162,42,1963,0.4128495756536722,0.15339456498622894,-60.44023535714285,0.7394457459449768,0.014241522,-0.005509971687570214,979.3809523809524,0.2,-4.231301236152649,0.0001,0.06171875,1610,0.9910160899162292
83456,163,42,1975,0.006740562981576659,0.00016256794333457947,-60.61870030588235,-0.7905608415603638,0.0049872985,-0.0020627826219424606,979.6235294117647,0.2,-4.233223080635071,0.0001,0.0458984375,1620,0.9941481947898865
83968,164,42,1986,0.6510761030018329,0.19743464887142181,-60.61870030588235,0.5316649079322815,0.0022401195,-0.0011224409099668264,979.6235294117647,0.2,-4.240100729465484,0.0001,0.00078125,1630,0.9942604899406433
84480,165,42,1999,0.004237312546320027,-0.008991527371108532,-60.83353026744185,-2.3191306591033936,0.004757117,-0.001309432741254568,979.8604651162791,0.2,-4.239198207855225,0.0001,0.0103515625,1640,0.9939603209495544
84992,166,42,2011,0.13264871849678456,0.04852551966905594,-60.83353026744185,0.9114445820450783,0.01101592,-0.007840115763247012,979.8604651162791,0.2,-4.240069651603699,0.0001,0.0732421875,1650,0.9952282905578613
85504,167,42,2022,0.002466085346532054,-0.009586610831320286,-61.08485706896552,-2.211507558822632,0.0064412598,-0.0015780165675096213,980.0919540229885,0.2,-4.242656433582306,0.0001,0.017578125,1660,0.995025634765625
86016,168,42,2035,0.11977176433429122,0.10725261270999908,-61.08485706896552,0.9207331240177155,0.012567103,-0.006858426169492305,980.0919540229885,0.2,-4.241328084468842,0.0001,0.055859375,1670,0.995032012462616
86528,169,42,2048,0.0013612328742965475,-0.015378358773887157,-61.31266636363636,0.0015652775764465332,0.012880167,-0.008752302266657352,980.3181818181819,0.2,-4.239943587779999,0.0001,0.1455078125,1680,0.9936472177505493
87040,170,42,2061,0.14111035810783507,0.08699482679367065,-61.31266636363636,0.7293038666248322,0.004957424,-0.003983190981671214,980.3181818181819,0.2,-4.235899341106415,0.0001,0.0087890625,1690,0.992908239364624
87552,171,42,2075,0.0006998741185270773,-0.014972537755966187,-61.57555191011236,-0.03939461708068848,0.004670667,-0.0013120820047333836,980.5393258426966,0.2,-4.231894481182098,0.0001,0.01015625,1700,0.9902462959289551
88064,172,42,2087,0.2920423337258399,0.016999922692775726,-61.57555191011236,0.22719019651412964,0.007784926,-0.00669011224526912,980.5393258426966,0.2,-4.225695121288299,0.0001,0.0236328125,1710,0.9899663925170898
88576,173,42,2098,0.0002444298423597502,-0.009511394426226616,-61.776501522222226,-0.010972857475280762,0.009650238,-0.006452408712357282,980.7555555555556,0.2,-4.228662931919098,0.0001,0.0892578125,1720,0.9917318820953369
89088,174,42,2113,0.3141458357684314,0.03085125982761383,-61.776501522222226,0.8643151372671127,0.007953811,-0.004424223909154534,980.7555555555556,0.2,-4.231567907333374,0.0001,0.0251953125,1730,0.9918293952941895
89600,175,42,2126,0.000464602922420454,0.0018287397688254714,-61.989850109890114,-3.177468776702881,0.01037063,-0.006920887273736298,980.967032967033,0.2,-4.228603041172027,0.0001,0.0869140625,1740,0.9893412590026855
90112,176,42,2137,7.251817393302917,2.262394666671753,-61.989850109890114,0.5226516127586365,0.0006724149,0.0002622727770358324,980.967032967033,0.2,-4.222378146648407,0.0001,0.0,1750,0.9885634779930115
90624,177,42,2150,2.4476035296916963,0.330462247133255,-61.40273717391304,0.718180775642395,0.00032343355,-0.0008155420888215304,981.1739130434783,0.2,-4.2213525652885435,0.0001,0.0,1760,0.9883379936218262
91136,178,42,2164,21.28656702041626,8.443133354187012,-61.40273717391304,0.6386776268482208,0.0004060684,-0.0019480045652016998,981.1739130434783,0.2,-4.220912373065948,0.0001,0.0,1770,0.988290011882782
91648,179,42,2176,6.605604577064514,1.602483868598938,-60.30373356989247,-1.6176352500915527,0.00014883839,-0.0005258166696876287,981.3763440860215,0.2,-4.220799112319947,0.0001,0.0,1780,0.9882071018218994
92160,180,42,2187,5.019150137901306,1.6956596374511719,-60.30373356989247,0.662613719701767,0.00043967576,-0.0017309015616774558,981.3763440860215,0.2,-4.220609796047211,0.0001,0.0,1790,0.9882105588912964
92672,181,42,2198,0.08205993582378142,0.003959605935961008,-60.19615737234043,0.0005296468734741211,0.005090534,-0.0012327906559221446,981.5744680851063,0.2,-4.220612919330597,0.0001,0.00703125,1800,0.9880077242851257
93184,182,42,2211,4.115295845270157,1.146751046180725,-60.19615737234043,0.655887633562088,0.0011005112,-0.0005894724978134036,981.5744680851063,0.2,-4.21959639787674,0.0001,0.0,1810,0.9878133535385132
93696,183,42,2226,0.06765356031246483,0.015394847840070724,-59.93358517894737,-3.4426255226135254,0.008639286,-0.0021051693707704543,981.7684210526315,0.2,-4.219553232192993,0.0001,0.0232421875,1820,0.9878749847412109
94208,184,42,2241,0.6569647248834372,0.18389275670051575,-59.93358517894737,0.6543010175228119,0.0070032394,-0.0007195210317149758,981.7684210526315,0.2,-4.22027735710144,0.0001,0.0197265625,1830,0.9882844686508179
94720,185,42,2251,0.03141949712880887,0.007559008896350861,-60.043566614583334,0.00010907649993896484,0.0016219956,-6.520262686535717e-05,981.9583333333334,0.2,-4.219883215427399,0.0001,0.0,1840,0.9870876669883728
95232,186,42,2262,4.865520977973938,1.4787545204162598,-60.043566614583334,0.4492129683494568,0.0012095489,-0.000191287393681705,981.9583333333334,0.2,-4.216212606430053,0.0001,0.0,1850,0.9866561889648438
95744,187,42,2275,0.14983685156330467,0.04928392544388771,-59.81560236082474,-1.9841618537902832,0.015348395,-0.0051521716173738245,982.1443298969073,0.2,-4.217349898815155,0.0001,0.1072265625,1860,0.9874351024627686
96256,188,42,2288,0.8517449252307415,0.5454617142677307,-59.81560236082474,0.8693570494651794,0.0050350754,-0.003118917718529701,982.1443298969073,0.2,-4.218846452236176,0.0001,0.0068359375,1870,0.9877690076828003
96768,189,42,2300,0.01008647947164718,-0.00047826016088947654,-60.082732928571424,-0.08283841609954834,0.008572421,-0.003557248041033745,982.3265306122449,0.2,-4.220711863040924,0.0001,0.0626953125,1880,0.9887840151786804
97280,190,42,2313,1.9901276662945748,0.6008234024047852,-60.04849232323232,0.5639095902442932,0.0012203809,-0.0006861309288069606,982.5050505050505,0.2,-4.2228815913200375,0.0001,0.0,1890,0.9888460040092468
97792,191,42,2325,0.07524063235614449,0.037819888442754745,-60.04849232323232,0.9454261213541031,0.005358832,-0.004058773349970579,982.5050505050505,0.2,-4.222524750232696,0.0001,0.0232421875,1900,0.9885468482971191
98304,192,42,2335,3.5605445742607116,1.7643967866897583,-60.021178129999996,0.7889516055583954,0.0011203386,-0.0008252560626715421,982.68,0.2,-4.221221089363098,0.0001,0.0015625,1910,0.9882223010063171
98816,193,42,2346,0.9925430782139302,0.22240827977657318,-60.021178129999996,0.8863633945584297,0.005366032,-0.0034653862938284876,982.68,0.2,-4.220686566829682,0.0001,0.0400390625,1920,0.9880690574645996
99328,194,42,2358,2.42985123693943,0.599202573299408,-60.728521439999994,0.3768773674964905,0.0024613307,-0.00287350092548877,980.0,0.2,-4.220344400405883,0.0001,0.0134765625,1930,0.9880867004394531
99840,195,42,2370,124.3198073387146,43.21240234375,-60.728521439999994,0.12219738960266113,0.0015233546,-0.0027494619134813547,980.0,0.2,-4.220462119579315,0.0001,0.0099609375,1940,0.9881272315979004
100352,196,42,2382,0.00034710693898887257,-0.018147138878703117,-60.80936721,-0.0015132427215576172,0.015383907,-0.007221413124352693,980.0,0.2,-4.22093403339386,0.0001,0.1484375,1950,0.9881633520126343
100864,197,42,2393,0.6305084239691496,0.2174910604953766,-60.80936721,0.7311621904373169,0.0020662234,-0.0033147899666801095,980.0,0.2,-4.220550906658173,0.0001,0.0015625,1960,0.9881500005722046
101376,198,42,2406,0.0006111286732220833,0.0012942129978910089,-60.95071787,0.0010216832160949707,0.0053350786,-0.004090401227585971,980.0,0.2,-4.222332489490509,0.0001,0.0298828125,1970,0.9891771078109741
101888,199,42,2416,0.6727887146174908,0.17097781598567963,-60.95071787,0.9160877168178558,0.0026508796,-0.0023958222125656905,980.0,0.2,-4.223879885673523,0.0001,0.00078125,1980,0.9890636801719666
102400,200,42,2428,0.0006594842773665732,0.0012299373047426343,-60.98413722,-0.02652263641357422,0.008943528,-0.003322216751985252,980.0,0.2,-4.219794654846192,0.0001,0.044921875,1990,0.9859246015548706
102912,201,42,2443,0.496813153848052,0.19763663411140442,-60.98413722,0.8389870524406433,0.0017340934,-0.003013361187186092,980.0,0.2,-4.21200784444809,0.0001,0.0005859375,2000,0.9850897789001465
103424,202,42,2457,0.07791709192097188,0.042473357170820236,-61.0444385,-5.105067253112793,0.012125783,-0.004531089961528778,980.0,0.2,-4.21147735118866,0.0001,0.0677734375,2010,0.9849478602409363
103936,203,42,2470,6.422035801410675,1.9874732494354248,-61.0444385,0.027813494205474854,0.0017151973,-0.0032272811513394117,980.0,0.2,-4.210671865940094,0.0001,0.0,2020,0.9847539663314819
104448,204,42,2483,0.34720591753721236,0.18301592767238617,-60.76680436999999,0.016942501068115234,0.006105744,-0.0029047576943412425,980.0,0.2,-4.212441229820252,0.0001,0.0205078125,2030,0.9863011240959167
104960,205,42,2494,3.717154186964035,0.9538989067077637,-60.76680436999999,0.07140469551086426,0.0007110182,-0.0005136495921760798,980.0,0.2,-4.2161638855934145,0.0001,0.0,2040,0.9868658781051636
105472,206,42,2508,0.008787842465972062,-0.00010721961734816432,-60.65647153999999,-0.09248828887939453,0.0074225804,-0.0022484201239421965,980.0,0.2,-4.216200911998749,0.0001,0.02109375,2050,0.9862164258956909
105984,207,42,2520,22.798191487789154,2.4283699989318848,-60.65647153999999,0.058761000633239746,0.0003463088,0.0003217674791812897,980.0,0.2,-4.214120411872864,0.0001,0.0,2060,0.9859654307365417
106496,208,42,2530,0.03616819358430803,-0.01317494548857212,-60.31057553999999,-3.2287540435791016,0.010369275,-0.005570559343323111,980.0,0.2,-4.215422368049621,0.0001,0.07109375,2070,0.9872372150421143
107008,209,42,2541,9.486728966236115,2.9047515392303467,-60.40732346,0.3867577910423279,0.0009966049,0.00013403468765318393,980.0,0.2,-4.218925273418426,0.0001,0.0,2080,0.9876526594161987
107520,210,42,2551,0.04222590014105663,0.004076201468706131,-60.40732346,0.9855841603130102,0.0030287826,-0.00584968647453934,980.0,0.2,-4.218996667861939,0.0001,0.0025390625,2090,0.9875936508178711
108032,211,42,2563,1.0083314970135688,0.4734523892402649,-60.55718785999999,0.9255984649062157,0.00057387946,7.954123429954051e-06,980.0,0.2,-4.21856187582016,0.0001,0.0,2100,0.98724365234375
108544,212,42,2572,2.5123547479510306,0.6624542474746704,-60.55718785999999,0.6389732956886292,0.005895586,-0.0024124981369823217,980.0,0.2,-4.217730224132538,0.0001,0.0255859375,2110,0.9871853590011597
109056,213,42,2583,0.14627746050828136,0.003178711049258709,-61.02281211,0.5516368448734283,0.00060818146,7.725839968770742e-05,980.0,0.2,-4.218185091018677,0.0001,0.0,2120,0.9874386191368103
109568,214,42,2596,0.28548697344958784,0.08027347177267075,-61.02281211,0.9617385566234589,0.00016576878,-0.0016335624968633056,980.0,0.2,-4.218409991264343,0.0001,0.0025390625,2130,0.9873504638671875
110080,215,42,2608,1.1949151210486888,0.24419282376766205,-61.06782721,0.5997539460659027,0.00023672287,-0.000721706636250019,980.0,0.2,-4.218063509464264,0.0001,0.0,2140,0.9873112440109253
110592,216,42,2619,4.3974133968353275,1.6068289279937744,-61.06782721,0.8562836349010468,0.0009633659,-0.0015669860760681332,980.0,0.2,-4.218012320995331,0.0001,0.0021484375,2150,0.9872209429740906
111104,217,42,2630,0.0499811982997926,0.002549419878050685,-60.98773929,-18.900205612182617,0.0043402202,-0.0010967292357236147,980.0,0.2,-4.218297672271729,0.0001,0.004296875,2160,0.9877139329910278
111616,218,42,2642,0.4160353738814592,0.23230744898319244,-60.98773929,0.8808195739984512,0.002033784,-0.0021224104100838305,980.0,0.2,-4.219057047367096,0.0001,0.00078125,2170,0.9873933792114258
112128,219,42,2654,0.1634687276557088,0.1283346265554428,-61.038749450000005,-0.039986371994018555,0.009657105,-0.0032292995136231186,980.0,0.2,-4.21900452375412,0.0001,0.0431640625,2180,0.9878774881362915
112640,220,42,2664,0.6127829687669873,0.23295295238494873,-61.038749450000005,0.7875887006521225,0.0004988519,-0.0006307933013886214,980.0,0.2,-4.220020592212677,0.0001,0.0,2190,0.9880250692367554
113152,221,42,2675,0.0021854472963241276,-0.0083698695525527,-61.04658917,-0.05787038803100586,0.008868663,-0.002389552642125636,980.0,0.2,-4.21989997625351,0.0001,0.05,2200,0.9877243041992188
