train/n_updates,train/value_loss,time/time_elapsed,train/std,time/iterations,time/total_timesteps,train/explained_variance,train/entropy_loss,time/fps,train/policy_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
260399,0.0028917824383825064,8864,0.08197012543678284,260400,2083200,0.9998753336258233,5.7420549392700195,235,0.2873591184616089,0.00096,96.99,-104.29631160000001
260499,0.08161838352680206,8868,0.08373181521892548,260500,2084000,0.8866285085678101,5.711512565612793,234,-0.7755035161972046,0.00096,97.03,-104.30072020000003
260599,0.2076333612203598,8872,0.08405337482690811,260600,2084800,0.8107309192419052,5.68748664855957,234,-1.5379974842071533,0.00096,92.43,-104.08287633
260699,0.0246400386095047,8876,0.08451088517904282,260700,2085600,0.9961701680440456,5.6731061935424805,234,0.4536632299423218,0.00096,92.39,-104.07840888999999
260799,0.0015656297327950597,8882,0.08453008532524109,260800,2086400,0.9997937497828389,5.661420822143555,234,0.190434068441391,0.00096,94.88,-104.19214638
260899,0.009516770020127296,8888,0.08458348363637924,260900,2087200,0.9899712968617678,5.663443088531494,234,-0.3552243709564209,0.00096,95.83,-104.23260876999997
260999,0.005928547587245703,8893,0.08322729170322418,261000,2088000,0.9987233820138499,5.692090034484863,234,0.026660986244678497,0.00096,95.43,-104.22054933999999
261099,0.036824919283390045,8897,0.0833258405327797,261100,2088800,0.9914590232074261,5.6829609870910645,234,0.8877488970756531,0.00096,90.87,-104.00690524999999
261199,0.00955837033689022,8901,0.08312458544969559,261200,2089600,0.9976707068271935,5.6765241622924805,234,0.10793083906173706,0.00096,91.42,-104.03520585
261299,0.0690838098526001,8906,0.08338518440723419,261300,2090400,0.9965402418747544,5.649383544921875,234,-1.4305769205093384,0.00096,94.98,-104.20295186999999
261399,0.01090458407998085,8910,0.08329299837350845,261400,2091200,0.9979631889145821,5.681597709655762,234,-0.4804549217224121,0.00096,94.98,-104.20302603999998
261499,0.3168240785598755,8913,0.08410729467868805,261500,2092000,0.9814696777611971,5.608588218688965,234,-3.1669435501098633,0.00096,91.42,-104.03540502999998
261599,0.02262941747903824,8917,0.08368006348609924,261600,2092800,0.997738505480811,5.630926609039307,234,-0.4892776608467102,0.00096,89.34,-103.93440557
261699,0.002802106784656644,8921,0.08444316685199738,261700,2093600,0.9998596855439246,5.605069160461426,234,0.2316756546497345,0.00096,91.33,-104.02535421
261799,0.04518446326255798,8926,0.08414334058761597,261800,2094400,0.9059246182441711,5.611885070800781,234,0.08445926010608673,0.00096,93.97,-104.15588471999999
261899,0.12566865980625153,8931,0.08418454229831696,261900,2095200,0.9953366154804826,5.616469383239746,234,1.799054503440857,0.00096,93.99,-104.15811286999998
261999,0.0006529756938107312,8935,0.08460508286952972,262000,2096000,0.9994027631473728,5.614441871643066,234,0.08401362597942352,0.00096,87.96,-103.87899671
262099,0.26933884620666504,8938,0.0848783329129219,262100,2096800,0.9955583247356117,5.5996246337890625,234,-2.8057847023010254,0.00096,88.41,-103.89651892000002
262199,0.001403902773745358,8943,0.08451613783836365,262200,2097600,0.9995114409830421,5.5875678062438965,234,-0.12838643789291382,0.00096,91.98,-104.06532731999998
262299,0.23127776384353638,8947,0.08443163335323334,262300,2098400,0.8646332919597626,5.594311714172363,234,2.4027116298675537,0.00096,93.02,-104.11573372999999
262399,0.38632845878601074,8952,0.08463169634342194,262400,2099200,0.9556105546653271,5.579811096191406,234,-2.7714786529541016,0.00096,89.42,-103.94360705000001
262499,0.09041410684585571,8957,0.08435975015163422,262500,2100000,0.9947881703265011,5.585216045379639,234,-1.5820918083190918,0.00096,86.34,-103.79657465000003
262599,0.0007282855222001672,8960,0.08474437892436981,262600,2100800,0.9994414239772595,5.582793712615967,234,0.0437326543033123,0.00096,88.92,-103.92046554000002
262699,1.5456078052520752,8964,0.08467797935009003,262700,2101600,-8.522615432739258,5.585414886474609,234,-5.030994415283203,0.00096,91.98,-104.06506321
262799,0.22491878271102905,8968,0.08464819192886353,262800,2102400,0.9434190578758717,5.580765247344971,234,1.5600556135177612,0.00096,91.48,-104.04211271
262899,0.16107553243637085,8972,0.08326896280050278,262900,2103200,0.7209426760673523,5.613034248352051,234,0.45806026458740234,0.00096,84.83,-103.72657896000001
262999,0.17114628851413727,8977,0.08262936770915985,263000,2104000,0.9944444908760488,5.619866371154785,234,-2.369497299194336,0.00096,85.81,-103.77036833
263099,0.01629313826560974,8981,0.08266191184520721,263100,2104800,0.9987600200111046,5.601952075958252,234,-0.6882667541503906,0.00096,89.87,-103.96102555000002
263199,0.018791161477565765,8985,0.0835113376379013,263200,2105600,0.9714515078812838,5.564227104187012,234,0.2896937131881714,0.00096,90.84,-104.00343626
263299,0.10328596830368042,8989,0.08355344086885452,263300,2106400,0.9482809342443943,5.568549156188965,234,-0.645723819732666,0.00096,85.27,-103.74282060000002
263399,0.004663028754293919,8993,0.08372431993484497,263400,2107200,0.9989957015495747,5.551331520080566,234,0.0559009313583374,0.00096,83.2,-103.64316887
263499,0.010267485864460468,8997,0.08288852870464325,263500,2108000,0.9995795066352002,5.562444686889648,234,-0.5221768617630005,0.00096,87.29,-103.83680294
263599,0.6388556361198425,9001,0.0837482139468193,263600,2108800,0.9992649975465611,5.530636310577393,234,1.1317534446716309,0.00096,89.93,-103.96732775000002
263699,0.7647398114204407,9006,0.08310778439044952,263700,2109600,0.9952774359844625,5.534318923950195,234,0.8281186819076538,0.00096,86.31,-103.79331251999999
263799,0.28634554147720337,9010,0.0833626240491867,263800,2110400,-1.1387591361999512,5.544958114624023,234,-2.455763101577759,0.00096,81.72,-103.57629189000004
263899,0.0077407085336744785,9014,0.08454678952693939,263900,2111200,0.9996047385793645,5.492340087890625,234,0.42563650012016296,0.00096,84.78,-103.72098921000001
263999,0.010129831731319427,9018,0.08441722393035889,264000,2112000,0.9992576936492696,5.484671592712402,234,0.5778903365135193,0.00096,88.86,-103.9137006
264099,0.07156594842672348,9021,0.08447787165641785,264100,2112800,0.9922597911208868,5.470767021179199,234,-1.307133674621582,0.00096,86.86,-103.82162352000003
264199,0.03228822723031044,9026,0.08453764021396637,264200,2113600,0.9968086644075811,5.484212875366211,234,-0.6335809230804443,0.00096,80.32,-103.51837184000001
264299,0.016831284388899803,9031,0.08418084681034088,264300,2114400,0.9990502545842901,5.47465705871582,234,-0.6557935476303101,0.00096,82.85,-103.63644458999997
264399,1.2376986742019653,9035,0.0837751254439354,264400,2115200,0.4629610776901245,5.500156402587891,234,5.331018924713135,0.00096,86.94,-103.83050872
264499,0.028432223945856094,9038,0.08432858437299728,264500,2116000,0.9990509984199889,5.481332302093506,234,-0.917492687702179,0.00096,87.49,-103.85892630000002
264599,0.13150520622730255,9042,0.08372834324836731,264600,2116800,0.9388782680034637,5.50916862487793,234,-0.40597379207611084,0.00096,79.82,-103.49552933999999
264699,0.014756040647625923,9047,0.08356991410255432,264700,2117600,0.9987185439094901,5.526189804077148,234,0.31788113713264465,0.00096,80.86,-103.54592902
264799,0.06867139786481857,9052,0.0829063132405281,264800,2118400,0.9941586819477379,5.540656089782715,234,-1.227207899093628,0.00096,84.9,-103.73454638
264899,17.395877838134766,9056,0.082760289311409,264900,2119200,-4.5811591148376465,5.5425872802734375,234,17.381702423095703,0.00096,86.96,-103.83299970999998
264999,0.5514165759086609,9060,0.08314234018325806,265000,2120000,0.9989522797986865,5.542044639587402,233,1.7831412553787231,0.00096,79.29,-103.46932710000002
265099,0.009117521345615387,9064,0.08320051431655884,265100,2120800,0.9988715348299593,5.54202938079834,233,0.40168875455856323,0.00096,79.3,-103.47033814999999
265199,0.0245805773884058,9068,0.08417921513319016,265200,2121600,0.9669023305177689,5.528351783752441,233,0.5065381526947021,0.00096,83.41,-103.65531871000002
265299,0.03449902683496475,9071,0.0846581682562828,265300,2122400,0.997323700459674,5.51385498046875,233,0.7726870775222778,0.00096,86.01,-103.77455416999999
265399,0.07433624565601349,9076,0.08502276986837387,265400,2123200,0.9728753734380007,5.524624824523926,233,0.5280695557594299,0.00096,78.86,-103.43528714
265499,0.006894839461892843,9079,0.08593060821294785,265500,2124000,0.9984830460743979,5.49379825592041,233,-0.07071319967508316,0.00096,77.85,-103.38827721
265599,0.0009719959343783557,9084,0.08560096472501755,265600,2124800,0.9991916742292233,5.517607688903809,233,0.02792464941740036,0.00096,81.88,-103.57546753999999
265699,1.8816300630569458,9089,0.08536060154438019,265700,2125600,0.7462698817253113,5.509598255157471,233,5.88754940032959,0.00096,84.92,-103.71795811
265799,0.4125663936138153,9094,0.08490322530269623,265800,2126400,0.9990523187443614,5.526157855987549,233,2.034116268157959,0.00096,77.26,-103.35491780999999
265899,0.11658435314893723,9101,0.08433827757835388,265900,2127200,0.9932048018090427,5.541616439819336,233,-1.8684028387069702,0.00096,76.73,-103.32873259
265999,0.028107743710279465,9106,0.08517736196517944,266000,2128000,0.9946607006713748,5.508312225341797,233,-0.95026695728302,0.00096,80.85,-103.495539
266099,1.8560019731521606,9110,0.08473022282123566,266100,2128800,0.9136045649647713,5.496474266052246,233,6.202759742736816,0.00096,82.48,-103.48888483
266199,0.4902839660644531,9114,0.08479095995426178,266200,2129600,0.9986001746729016,5.488825798034668,233,0.8806556463241577,0.00096,73.82,-103.14899839999998
266299,7.299749374389648,9119,0.08491766452789307,266300,2130400,-22.272258758544922,5.473726749420166,233,7.834192276000977,0.00096,74.75,-103.24832119999999
266399,1.8839000404113904e-05,9123,0.08536473661661148,266400,2131200,0.0005990862846374512,5.462896347045898,233,0.023810498416423798,0.00096,74.75,-103.24832119999999
266499,5.790170669555664,9127,0.0853976234793663,266500,2132000,-13.79393196105957,5.465728282928467,233,0.7324724197387695,0.00096,90.21,-104.03415235000003
266599,2.918066456913948e-05,9130,0.08609430491924286,266600,2132800,0.0003872513771057129,5.436374664306641,233,-0.027979690581560135,0.00096,90.21,-104.03415235000003
266699,4.5633320808410645,9134,0.08575571328401566,266700,2133600,-10.12629222869873,5.444796085357666,233,-2.691230535507202,0.00096,105.67,-104.80400349000001
266799,1.2226453691255301e-05,9137,0.08583769202232361,266800,2134400,-0.0006191730499267578,5.444870948791504,233,-0.020124858245253563,0.00096,105.67,-104.80400349000001
266899,3.342719078063965,9141,0.08576254546642303,266900,2135200,-2.2509379386901855,5.464197158813477,233,-7.507364749908447,0.00096,121.13,-105.57392623
266999,1.3222452253103256e-06,9146,0.08495710790157318,267000,2136000,0.0006470084190368652,5.48588752746582,233,-0.006507678423076868,0.00096,121.13,-105.57392623
267099,10.730762481689453,9151,0.08456318080425262,267100,2136800,-6.892754077911377,5.486856460571289,233,4.633213996887207,0.00096,136.6,-106.32589755999999
267199,0.00025238090893253684,9155,0.08344515413045883,267200,2137600,0.00017404556274414062,5.51095724105835,233,0.08441539853811264,0.00096,138.25,-106.45926720999998
267299,1.7552145436638966e-05,9160,0.08348185569047928,267300,2138400,-0.0008456707000732422,5.523407936096191,233,-0.02133634313941002,0.00096,138.25,-106.45926720999998
267399,2.5438848751946352e-06,9166,0.0832970067858696,267400,2139200,-0.0005786418914794922,5.521953582763672,233,0.007458043750375509,0.00096,153.72,-106.87469863999999
267499,0.00011420926603022963,9170,0.08400197327136993,267500,2140000,-0.0002617835998535156,5.49520206451416,233,-0.05005986988544464,0.00096,153.72,-106.87469863999999
267599,0.027493661269545555,9174,0.08400298655033112,267600,2140800,0.9936722945421934,5.501493453979492,233,-0.5328730940818787,0.00096,170.25,-107.22794043
267699,23.27935791015625,9179,0.08390513807535172,267700,2141600,0.9858438381925225,5.489716529846191,233,22.449817657470703,0.00096,170.54,-107.30774861999998
267799,42.295597076416016,9183,0.08319246023893356,267800,2142400,0.8400013297796249,5.503629684448242,233,35.60357666015625,0.00096,171.23,-107.35543027
267899,7.522940635681152,9187,0.08314830809831619,267900,2143200,-46.36572265625,5.496083736419678,233,7.074191570281982,0.00096,172.24,-107.37637352000002
267999,0.07830141484737396,9191,0.08303508907556534,268000,2144000,0.994504458270967,5.480181694030762,233,-1.4793014526367188,0.00096,175.74,-107.50475225
268099,0.033921606838703156,9196,0.08217329531908035,268100,2144800,0.9977761227637529,5.506139755249023,233,0.9438093900680542,0.00096,176.75,-107.52615451
268199,0.0683930292725563,9200,0.08239170908927917,268200,2145600,0.9854640737175941,5.486677646636963,233,-0.7053875923156738,0.00096,168.89,-107.35465376
268299,0.003272017929702997,9205,0.0824342668056488,268300,2146400,0.9979612070601434,5.464994430541992,233,-0.2758141756057739,0.00096,171.96,-107.44183139000002
268399,0.007234122604131699,9209,0.08282382786273956,268400,2147200,0.9991854277905077,5.450719356536865,233,0.4155063033103943,0.00096,175.2,-107.65209847999999
268499,0.0196651853621006,9213,0.08329683542251587,268500,2148000,0.9963026309851557,5.4566168785095215,233,0.4954090714454651,0.00096,111.92,-104.45024814
268599,0.04292792081832886,9217,0.08369238674640656,268600,2148800,0.9876898573711514,5.450272560119629,233,-0.08404377102851868,0.00096,75.64,-103.40234292000002
268699,0.03153802454471588,9221,0.08357608318328857,268700,2149600,0.9960690876469016,5.442291259765625,233,-0.8901481628417969,0.00096,74.56,-103.24051436000002
268799,9.165304183959961,9226,0.08399564772844315,268800,2150400,0.9962619089055806,5.426441669464111,233,16.417137145996094,0.00096,75.28,-103.34645511000001
268899,0.06765973567962646,9230,0.08381403237581253,268900,2151200,0.9907307550311089,5.425727844238281,233,-0.8161535263061523,0.00096,67.73,-103.05635110000001
268999,0.16931793093681335,9234,0.08400875329971313,269000,2152000,0.9842241071164608,5.418845176696777,233,-1.805413842201233,0.00096,69.33,-103.12968133000003
269099,0.06956899166107178,9239,0.08422031998634338,269100,2152800,0.9974018770735711,5.3817267417907715,233,1.3174960613250732,0.00096,73.2,-103.26705211000002
269199,0.558100700378418,9244,0.08388271182775497,269200,2153600,0.7671158164739609,5.384372711181641,232,-3.648373603820801,0.00096,72.18,-103.19261264999999
269299,1.6133228540420532,9248,0.08377060294151306,269300,2154400,0.9954612529836595,5.3637847900390625,232,3.82834529876709,0.00096,68.5,-102.95416822000001
269399,0.0782366394996643,9252,0.08307581394910812,269400,2155200,0.9954267293214798,5.3848371505737305,232,1.3720731735229492,0.00096,71.54,-103.09652732999999
269499,0.15648572146892548,9256,0.08291812986135483,269500,2156000,0.9002767503261566,5.405881881713867,232,0.770380973815918,0.00096,74.75,-103.23126790000002
269599,0.195012629032135,9260,0.08284231275320053,269600,2156800,0.9958311612717807,5.4063262939453125,232,2.333163261413574,0.00096,67.84,-102.96726624000001
269699,7.113898277282715,9264,0.08282816410064697,269700,2157600,-0.190085768699646,5.415780067443848,232,-13.122386932373047,0.00096,67.9,-102.83147500999999
269799,0.0012978095328435302,9268,0.08267940580844879,269800,2158400,-6.783008575439453e-05,5.421883583068848,232,0.18584145605564117,0.00096,69.96,-102.76686802
269899,0.9770355224609375,9272,0.08320415019989014,269900,2159200,-56.0037841796875,5.408656120300293,232,1.8724374771118164,0.00096,81.99,-103.78765704
269999,0.7481080293655396,9276,0.08144344389438629,270000,2160000,0.8207904249429703,5.461475372314453,232,-2.4145114421844482,0.00096,84.49,-103.87206669999999
270099,16.801559448242188,9280,0.0812116265296936,270100,2160800,0.978839173913002,5.452604293823242,232,15.50265884399414,0.00096,78.53,-103.65992333
270199,0.0397321879863739,9284,0.0809759795665741,270200,2161600,-15.784265518188477,5.466086387634277,232,-1.0624438524246216,0.00096,78.53,-103.65992333
270299,1.7651234865188599,9289,0.08071118593215942,270300,2162400,0.9895853428170085,5.482796669006348,232,-1.4028313159942627,0.00096,93.49,-104.04148807999997
270399,0.00021518347784876823,9294,0.08127373456954956,270400,2163200,-0.0008535385131835938,5.4716081619262695,232,0.07383404672145844,0.00096,94.65,-104.11119027999999
