rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/exploration_rate,time/total_timesteps,time/fps,rollout/ep_rew_mean,train/n_updates,train/learning_rate,train/loss
368.22,1054,948,0.05,380609,360,71.11771911999999,95127,0.0001,1.2251901626586914
363.26,1056,952,0.05,381292,361,71.05529699,95297,0.0001,0.15191903710365295
364.97,1061,956,0.05,383211,361,73.62856708,95777,0.0001,0.7946487665176392
366.96,1065,960,0.05,384970,361,76.85429381,96217,0.0001,0.9469079971313477
373.42,1070,964,0.05,386742,361,79.6114788,96660,0.0001,4.154909610748291
365.06,1072,968,0.05,387726,361,76.06717164999999,96906,0.0001,4.382434368133545
360.95,1074,972,0.05,388628,361,71.69686945,97131,0.0001,0.5833072066307068
365.74,1077,976,0.05,390114,361,75.48894201000002,97503,0.0001,0.48281553387641907
364.28,1082,980,0.05,391741,361,80.27677415,97910,0.0001,0.33857017755508423
353.73,1084,984,0.05,392627,362,78.19718078999999,98131,0.0001,4.332883834838867
354.81,1088,988,0.05,394489,362,76.18872570000002,98597,0.0001,0.34239667654037476
355.48,1092,992,0.05,395851,362,76.15783314000001,98937,0.0001,0.25146448612213135
357.97,1097,996,0.05,397781,362,72.71374996,99420,0.0001,0.13555429875850677
350.99,1099,1000,0.05,398778,362,66.40266670000001,99669,0.0001,0.6548338532447815
341.77,1103,1004,0.05,400278,362,64.41478651000001,100044,0.0001,0.3282005488872528
338.04,1105,1008,0.05,401161,362,64.19846919000001,100265,0.0001,1.6573786735534668
331.94,1108,1012,0.05,402316,362,61.753065,100553,0.0001,0.5409091711044312
329.81,1110,1016,0.05,403053,363,63.059989540000004,100738,0.0001,4.275781631469727
329.31,1111,1020,0.05,403793,363,65.57902032,100923,0.0001,2.5948495864868164
328.96,1114,1024,0.05,405160,363,62.979364260000004,101264,0.0001,0.5905987620353699
327.6,1118,1028,0.05,406687,363,66.53868449000002,101646,0.0001,0.2796158790588379
329.95,1121,1032,0.05,407686,363,68.52993203000001,101896,0.0001,3.339660406112671
325.92,1123,1036,0.05,408822,363,65.0726586,102180,0.0001,0.3145304322242737
323.0,1126,1040,0.05,410145,364,65.68827706,102511,0.0001,0.7502332925796509
324.13,1129,1044,0.05,411440,364,63.30276882000001,102834,0.0001,0.25068551301956177
321.4,1132,1048,0.05,412749,364,61.90877225000001,103162,0.0001,0.5481540560722351
341.11,1140,1052,0.05,415403,364,67.97480858,103825,0.0001,0.06124419718980789
346.99,1147,1056,0.05,417910,364,68.3343305,104452,0.0001,0.41155415773391724
343.44,1151,1060,0.05,419314,364,67.16331108999998,104803,0.0001,1.072554111480713
344.47,1156,1064,0.05,421189,364,69.17024921999999,105272,0.0001,3.4369659423828125
362.58,1165,1068,0.05,423984,363,69.34740881999998,105970,0.0001,0.24400106072425842
383.85,1173,1072,0.05,427013,363,68.85948921999999,106728,0.0001,1.744480848312378
402.18,1185,1076,0.05,430332,363,69.63029718000001,107557,0.0001,0.14189906418323517
407.19,1190,1080,0.05,432460,363,67.76369195000001,108089,0.0001,0.7876946926116943
408.81,1193,1084,0.05,433508,363,67.18210533,108351,0.0001,0.36436328291893005
410.58,1198,1088,0.05,435547,363,70.76650071,108861,0.0001,0.24722614884376526
410.74,1201,1092,0.05,436925,363,68.09434822,109206,0.0001,1.2861825227737427
409.8,1206,1096,0.05,438761,363,70.21966931000001,109665,0.0001,1.404910922050476
411.84,1209,1100,0.05,439962,363,70.29362032,109965,0.0001,2.941019058227539
411.31,1213,1104,0.05,441409,363,67.98439096000001,110327,0.0001,3.559748411178589
416.32,1218,1108,0.05,442793,363,65.98927271000001,110673,0.0001,1.6682485342025757
420.94,1222,1112,0.05,444410,363,71.11745181,111077,0.0001,1.1275771856307983
428.15,1226,1116,0.05,445868,363,70.92180129000002,111441,0.0001,0.7247575521469116
439.2,1231,1120,0.05,447713,363,74.43656009000001,111903,0.0001,1.2671008110046387
446.05,1237,1124,0.05,449765,363,79.9899423,112416,0.0001,0.4568844735622406
439.77,1239,1128,0.05,450664,363,77.38562687000001,112640,0.0001,0.335443377494812
445.94,1244,1132,0.05,452280,363,81.25072997000001,113044,0.0001,1.1824027299880981
449.46,1248,1136,0.05,453768,363,78.84414544,113416,0.0001,0.34120482206344604
451.09,1252,1140,0.05,455254,363,77.8127837,113788,0.0001,4.637609481811523
454.85,1256,1144,0.05,456925,363,76.72748303,114206,0.0001,0.9316633939743042
456.11,1260,1148,0.05,458360,363,78.88662895,114564,0.0001,0.20156151056289673
448.02,1265,1152,0.05,460205,363,77.52979091000002,115026,0.0001,1.7229793071746826
440.18,1270,1156,0.05,461928,363,74.53474354999999,115456,0.0001,1.684305191040039
448.11,1277,1160,0.05,464125,363,70.98185427,116006,0.0001,1.70022451877594
